age,workclass,fnlwgt,education-num,marital_status,occupation,relationship,race,sex,capital-gain,capital-loss,hours,na�ve-country
21,4,18,10,5,14,4,5,2,1,1,30,39
20,4,21,9,5,7,4,5,2,1,1,40,39
47,7,14,9,1,1,5,5,2,1,1,38,39
26,4,20,9,3,4,1,5,2,4,1,45,39
31,4,3,15,5,10,2,5,2,1,1,50,39
45,6,5,10,3,14,1,5,2,1,1,40,39
35,4,40,9,6,1,5,5,1,1,1,40,39
55,4,3,13,3,4,1,5,2,1,1,45,39
49,4,15,14,3,10,1,5,2,1,1,50,39
33,5,28,9,5,8,5,2,2,1,1,40,40
30,1,5,15,5,4,2,5,2,1,1,55,42
19,4,10,10,5,8,4,5,2,1,1,15,39
48,5,5,13,3,4,1,5,2,1,1,60,39
41,4,4,10,1,3,2,5,2,1,1,40,39
29,4,24,13,3,13,1,5,2,1,1,35,39
47,2,22,14,3,10,1,5,2,1,1,48,39
53,2,23,14,3,4,1,3,2,1,1,40,39
19,4,25,10,5,1,4,5,1,1,1,10,39
71,4,9,9,1,8,2,5,1,1,1,16,39
29,4,17,10,5,12,5,5,1,1,1,25,39
43,2,17,10,3,8,1,5,2,1,1,40,39
23,4,9,13,5,4,2,5,1,1,1,30,39
52,4,7,10,1,1,2,5,1,1,1,40,39
56,4,18,13,3,12,1,5,2,1,1,40,39
28,4,20,6,5,3,2,5,2,1,1,40,39
44,6,8,13,3,10,1,5,2,1,1,80,39
37,1,14,13,5,10,2,5,1,1,1,40,39
30,4,31,11,3,4,1,5,2,1,1,50,39
31,2,15,9,3,3,1,5,2,1,1,40,39
20,4,21,10,5,12,4,5,1,1,1,25,39
64,4,21,9,3,12,1,5,2,1,1,65,39
45,4,16,9,3,8,1,5,2,1,1,40,39
40,4,18,10,5,4,2,5,2,1,1,50,39
19,4,6,9,5,6,4,5,2,1,1,52,39
54,4,11,13,1,4,5,5,2,1,1,45,39
61,5,9,16,3,4,1,2,2,1,1,40,36
18,4,19,7,5,8,4,5,1,1,1,20,39
62,9,8,9,3,8,1,5,2,1,1,40,39
33,4,11,11,5,3,2,5,2,1,1,40,39
51,4,24,9,6,8,2,3,1,1,1,37,39
54,4,23,9,3,3,1,5,2,1,1,40,39
24,4,28,10,3,11,3,5,2,1,1,24,39
54,4,32,10,1,4,5,5,1,1,1,40,11
42,4,20,13,3,4,1,5,2,1,1,45,39
51,1,25,14,7,12,5,5,2,1,1,50,8
41,4,59,10,3,1,6,3,1,1,1,40,39
47,2,21,12,6,4,2,5,2,1,2,40,39
31,7,16,10,1,1,5,5,1,1,1,40,39
21,4,20,11,5,3,4,3,2,1,1,40,39
52,4,16,10,1,4,5,5,1,1,1,40,39
20,4,12,10,5,10,4,5,1,1,1,15,39
18,4,18,9,5,12,4,5,1,1,1,25,39
58,4,11,9,3,9,3,2,1,1,1,60,30
23,4,29,9,5,1,5,5,1,1,1,40,39
21,4,2,10,5,12,2,5,1,1,1,20,39
43,7,11,11,3,11,1,5,2,1,1,40,39
53,4,12,9,1,7,4,5,2,1,1,40,39
18,4,16,9,3,4,6,5,1,1,1,40,39
44,4,9,13,3,4,1,5,2,1,1,40,39
31,4,17,13,5,10,2,5,2,1,1,50,39
48,4,15,2,3,8,1,5,2,1,1,40,39
55,5,12,14,1,10,2,5,1,1,1,35,39
24,4,18,10,5,1,4,3,1,1,1,20,39
41,7,2,14,3,10,1,5,2,1,1,40,39
35,4,21,9,3,3,1,5,2,1,1,40,39
47,2,21,11,1,1,2,5,1,1,1,40,39
54,4,28,10,3,12,1,5,2,1,1,32,39
40,4,20,13,6,12,2,5,2,1,1,40,39
56,6,7,10,1,12,5,5,1,1,1,48,39
23,4,11,11,5,13,2,5,2,1,1,40,39
34,6,20,9,3,3,1,5,2,1,1,60,39
27,2,17,9,5,3,5,3,2,1,1,40,39
32,4,11,13,5,10,2,5,2,1,1,40,39
72,6,13,10,3,5,1,5,2,1,1,74,39
43,2,30,8,3,14,1,5,2,1,2,40,39
32,4,11,12,1,10,5,3,1,1,1,35,39
53,4,24,10,6,1,4,5,2,1,1,40,5
18,4,13,8,5,8,4,5,2,1,1,10,39
38,4,25,6,7,14,5,3,2,1,1,40,39
41,1,18,11,1,1,4,3,1,1,1,40,39
29,4,26,9,5,3,4,5,2,1,1,45,39
70,9,14,10,3,8,1,5,2,1,1,4,39
46,5,20,13,7,4,2,5,1,1,1,50,42
47,4,4,10,3,1,6,5,1,1,1,40,39
56,2,57,10,3,1,6,5,1,1,1,15,39
28,4,41,9,3,3,1,3,2,3,1,40,39
55,7,29,15,3,10,1,5,2,9,1,40,39
50,7,4,13,4,10,2,5,2,7,1,40,39
47,4,30,7,1,1,5,5,1,1,1,40,39
42,5,5,9,3,4,1,5,2,1,1,40,39
22,4,19,10,5,7,4,5,2,1,1,25,39
42,4,34,3,3,8,1,5,2,1,1,44,26
42,1,7,10,1,4,5,2,1,1,1,40,39
46,4,22,9,1,4,2,5,1,1,1,40,39
45,4,39,10,3,12,1,3,2,9,1,99,39
55,4,8,9,3,4,1,2,2,1,1,55,39
57,4,17,13,3,11,1,5,2,1,1,40,39
25,4,10,8,5,3,4,5,2,1,1,40,39
43,4,14,9,3,14,1,5,2,1,1,30,6
34,5,12,13,1,5,2,5,2,1,1,60,39
27,2,23,13,1,10,3,5,1,1,1,40,39
25,4,17,9,5,7,4,5,1,3,1,40,39
37,4,11,10,5,4,2,5,1,1,1,40,39
48,4,42,10,1,12,5,5,2,1,1,45,39
38,4,22,9,3,8,1,5,2,1,1,45,39
17,4,23,6,5,3,2,5,2,1,1,30,39
70,4,14,11,3,7,1,5,2,9,1,50,39
37,4,23,9,1,1,5,5,1,1,1,37,39
45,4,70,9,3,3,1,5,2,1,1,46,39
56,4,20,9,3,12,1,5,2,1,1,55,39
64,4,34,9,3,7,1,5,2,1,1,40,39
35,2,22,10,1,1,4,5,1,1,1,38,39
23,4,14,9,5,12,4,5,2,1,1,40,39
42,2,12,9,3,11,1,5,2,1,1,90,39
23,4,32,10,5,6,4,5,2,1,1,30,39
26,9,20,10,5,8,4,5,2,1,1,12,39
56,2,21,9,3,14,1,5,2,1,1,40,39
41,4,21,13,3,10,1,5,2,1,2,40,39
47,6,19,3,3,12,1,5,2,1,3,50,26
21,4,11,10,5,6,4,5,2,1,1,40,39
29,4,25,9,5,3,4,3,2,1,1,40,39
32,7,20,10,4,5,4,5,2,1,1,50,39
72,4,49,5,7,8,5,3,1,1,1,20,39
69,6,24,15,3,10,1,5,2,10,1,40,39
19,4,14,10,5,1,3,5,2,1,1,25,39
25,2,19,13,5,3,4,5,2,1,1,25,39
56,4,20,10,3,12,1,5,2,1,2,50,39
42,4,33,14,5,10,2,5,1,9,1,50,39
58,4,14,13,1,4,5,5,1,1,1,35,39
24,4,24,13,5,13,4,5,2,1,1,40,39
41,4,21,11,3,13,6,5,1,1,1,38,39
40,4,19,6,3,4,1,5,2,1,1,40,39
37,4,18,9,3,8,1,5,2,1,1,45,42
25,4,2,12,1,1,5,5,1,1,1,40,39
43,5,8,13,3,12,4,2,1,1,1,40,30
36,4,11,9,5,3,4,5,2,1,1,40,39
41,4,32,9,3,7,1,5,2,1,1,40,39
31,4,3,13,5,10,2,5,1,1,1,40,39
22,4,20,9,5,4,4,5,1,1,1,40,39
36,4,13,11,3,3,1,5,2,1,1,40,39
42,4,2,6,3,7,1,5,2,1,1,40,39
29,4,30,9,3,3,1,5,2,1,1,60,39
25,4,17,9,5,1,5,5,1,1,1,46,39
23,4,23,13,5,4,2,5,2,1,1,40,39
34,4,18,9,6,12,5,3,1,1,1,20,39
27,4,19,9,3,1,1,5,2,3,1,45,39
32,4,44,13,3,12,1,3,2,9,1,50,39
33,4,20,10,4,10,2,5,2,1,1,40,39
38,4,16,13,1,4,2,5,1,1,1,55,39
21,4,33,10,5,7,4,5,2,1,1,30,42
39,4,5,11,3,3,1,5,2,1,1,40,39
50,4,16,13,3,4,1,5,2,1,1,40,39
32,4,11,10,5,1,2,5,2,1,1,30,39
40,1,21,9,3,4,1,5,2,1,1,40,39
58,1,20,10,3,4,1,5,2,9,1,40,39
20,4,20,9,5,1,4,5,1,1,1,20,39
63,9,23,9,1,8,2,5,1,1,3,40,39
56,4,6,13,3,1,1,5,2,1,1,50,39
30,2,19,13,3,11,1,5,2,1,1,40,39
39,4,9,10,1,4,5,5,1,1,1,39,39
25,4,21,12,5,10,2,5,2,1,1,50,39
33,4,11,9,3,7,1,5,2,1,1,40,39
41,7,18,13,5,10,2,5,2,1,1,40,39
50,4,28,10,1,3,2,5,2,1,1,40,39
44,4,17,10,3,14,1,5,2,1,1,40,39
27,4,16,13,5,4,2,5,2,1,1,40,39
27,4,18,13,5,10,2,2,2,9,1,40,39
58,4,14,3,3,7,1,5,2,1,1,40,22
25,4,24,10,5,13,4,5,2,1,1,15,26
31,4,26,9,3,7,6,1,1,1,1,40,39
39,4,26,9,3,4,1,5,2,1,1,50,39
55,4,3,11,3,3,1,5,2,1,1,40,39
22,4,17,11,5,8,4,5,1,1,1,12,39
44,4,15,12,6,4,2,5,2,1,1,40,39
41,9,21,11,3,8,6,5,1,1,2,5,42
44,4,15,8,1,14,2,5,1,1,1,40,39
61,4,47,4,3,5,1,5,2,1,1,54,39
32,4,7,11,3,7,1,5,2,1,1,40,39
35,4,24,13,3,4,1,5,2,1,1,45,39
28,4,24,10,3,3,1,5,2,1,1,40,39
57,4,13,13,3,4,1,2,2,1,1,40,30
32,4,4,16,3,10,1,5,2,1,1,65,39
46,7,24,4,5,8,2,3,1,1,1,40,39
26,6,22,9,3,8,6,5,1,1,2,20,39
43,5,4,9,3,3,1,5,2,1,1,40,39
62,2,11,9,1,8,2,5,1,1,1,35,39
60,7,6,14,3,10,1,2,2,1,1,38,3
67,4,19,9,1,12,2,5,1,1,1,20,39
19,4,26,9,5,12,5,3,1,1,1,30,39
55,9,17,9,5,8,2,5,1,1,1,40,39
48,4,43,6,3,3,1,5,2,1,1,65,39
19,7,3,9,5,1,2,5,1,1,1,20,39
19,4,3,10,5,8,2,5,1,1,1,30,39
43,4,18,9,1,4,5,5,1,1,1,40,39
31,4,15,16,3,10,6,5,1,1,1,90,39
65,4,9,10,3,4,6,5,1,1,1,45,39
32,4,17,9,5,7,2,5,1,1,1,40,39
36,7,18,14,3,10,1,5,2,1,1,40,39
41,4,35,9,3,7,1,5,2,1,1,40,26
33,2,15,10,3,11,1,5,2,4,1,40,39
72,9,27,6,1,8,2,5,2,1,1,12,39
34,4,34,13,3,12,1,5,2,1,2,50,39
27,4,22,10,5,3,2,5,2,1,1,45,39
75,5,16,7,5,4,2,5,2,1,1,50,39
39,9,28,6,7,8,5,5,1,1,1,15,39
51,4,11,9,3,3,1,5,2,1,2,40,39
47,4,3,9,3,5,1,5,2,1,1,40,39
31,4,25,10,5,10,2,5,2,1,1,40,39
40,4,27,14,5,4,2,5,1,1,1,40,39
48,4,19,9,1,12,2,5,1,1,1,30,39
36,2,25,13,5,11,2,3,2,1,1,40,39
18,4,12,9,5,8,4,5,2,1,1,20,39
33,4,61,9,5,4,2,5,1,1,1,40,39
34,4,16,14,3,12,1,5,2,1,1,40,39
51,4,14,10,3,3,1,5,2,4,1,48,39
39,7,23,12,1,10,2,5,1,1,1,40,39
20,4,5,9,5,8,4,5,2,1,1,35,39
67,2,18,10,1,1,2,3,1,1,1,20,39
42,4,2,11,5,1,2,5,1,1,1,60,39
59,4,9,7,3,7,1,5,2,1,1,40,39
31,2,21,9,5,11,2,3,2,1,1,40,39
19,4,37,10,5,8,5,3,1,3,1,30,39
47,4,3,10,1,4,2,5,1,1,1,48,39
68,4,16,4,3,8,1,5,2,1,1,30,39
30,4,9,10,3,6,1,5,2,1,1,40,39
34,4,3,9,5,6,2,5,2,1,1,60,39
49,4,34,4,3,7,1,5,2,1,1,40,39
38,4,6,10,3,3,1,5,2,1,1,40,39
60,4,11,10,3,12,1,5,2,8,1,40,39
51,4,17,10,3,12,1,5,2,1,1,40,42
24,4,14,13,5,1,2,5,2,1,1,40,39
18,4,16,10,5,6,4,3,1,1,2,35,39
24,4,11,13,5,4,4,5,1,1,1,40,39
21,4,23,3,3,8,1,5,2,1,1,40,26
48,2,24,9,3,13,6,5,1,1,2,40,39
52,2,33,5,3,8,6,5,1,1,1,40,39
48,4,20,9,1,6,2,5,2,1,1,40,39
40,1,7,13,3,10,1,5,2,8,1,66,39
29,9,33,7,1,8,2,5,1,4,1,48,39
20,4,18,10,5,13,4,5,1,1,1,20,39
31,4,13,9,1,12,5,5,1,1,1,25,39
30,4,36,10,3,4,1,5,2,1,1,50,39
30,4,26,9,5,3,5,5,2,1,1,40,42
51,4,20,9,5,6,4,5,1,1,1,40,39
29,4,10,11,1,4,2,5,1,1,1,40,39
56,6,35,14,5,12,2,5,2,1,1,16,39
46,4,8,13,6,13,5,5,1,1,1,40,39
41,4,26,10,6,10,4,5,1,1,4,40,39
29,4,25,3,5,8,3,5,1,1,1,40,8
48,6,24,9,3,4,1,2,2,1,1,30,35
34,5,54,9,1,12,2,5,1,1,1,50,39
42,6,9,11,3,4,1,5,2,1,1,50,39
25,4,9,9,5,8,5,5,1,1,1,30,4
47,4,14,7,1,8,5,3,1,1,1,40,39
23,4,6,9,5,12,4,5,2,1,1,40,39
43,2,22,11,3,14,1,5,2,1,1,22,39
19,2,17,10,5,8,4,3,1,1,1,35,39
22,4,21,9,5,6,4,5,2,1,1,40,39
40,2,15,13,1,10,5,5,1,1,1,70,39
41,6,14,11,3,3,1,5,2,1,1,40,41
71,5,6,13,3,4,1,5,2,1,3,60,39
42,4,7,9,3,1,1,5,2,1,1,45,39
31,7,55,13,5,1,2,5,2,1,1,47,39
69,9,26,10,3,8,1,5,2,1,1,32,39
58,6,11,9,3,5,1,5,2,1,1,70,39
36,4,14,7,7,8,5,3,1,1,1,12,39
31,4,17,9,3,14,1,5,2,1,1,65,39
20,9,6,10,5,8,4,4,1,1,1,35,39
41,4,12,9,5,1,2,5,1,1,1,40,39
35,4,38,10,3,3,1,5,2,1,1,40,39
62,9,8,4,3,8,1,5,2,1,1,40,39
28,4,11,13,5,10,4,5,1,1,1,15,39
27,4,38,8,3,5,4,5,2,1,1,55,39
17,4,8,7,5,6,4,5,2,1,1,40,2
35,6,11,9,1,12,2,5,2,1,1,50,39
45,6,10,10,3,8,6,5,1,1,1,99,39
44,4,26,13,1,1,5,5,1,1,1,40,39
27,4,9,11,5,8,2,2,1,1,1,40,30
51,4,5,5,3,3,1,5,2,1,1,40,39
49,4,23,9,7,8,2,5,1,1,1,45,39
64,6,38,6,3,10,1,5,2,1,1,10,39
54,6,26,4,1,14,2,5,2,1,1,45,5
43,4,24,9,3,3,1,4,2,1,1,40,26
32,4,26,9,1,3,5,5,2,1,1,35,39
36,4,22,12,5,12,2,3,2,9,1,43,39
26,6,6,9,5,12,3,2,2,1,1,50,39
37,4,12,13,3,4,1,5,2,1,1,50,39
38,4,8,12,1,1,5,5,1,1,1,40,39
26,4,38,8,3,3,1,5,2,1,1,40,39
50,4,12,13,3,3,1,5,2,1,2,50,39
47,4,18,10,3,3,1,5,2,8,1,40,39
42,4,9,9,1,7,2,5,1,1,1,40,39
66,2,15,9,7,14,2,3,1,1,1,40,39
43,4,24,9,6,1,2,3,1,1,1,32,39
37,4,34,13,3,10,1,5,2,1,1,45,39
37,4,9,6,1,4,5,5,1,1,1,35,39
25,4,36,10,5,13,4,5,1,1,1,40,39
29,4,27,13,3,3,1,5,2,1,1,50,39
63,9,22,9,3,8,1,5,2,1,1,40,39
50,6,15,12,3,7,1,5,2,4,1,40,39
42,7,3,14,5,10,2,5,2,1,1,70,39
32,4,7,9,5,3,4,5,2,1,1,40,39
42,7,36,10,3,11,1,5,2,1,1,40,39
41,6,40,9,3,4,1,5,2,1,1,50,39
25,4,36,13,5,12,2,5,2,4,1,40,39
65,5,15,9,3,12,1,5,2,1,1,50,39
32,4,23,10,3,7,1,5,2,1,1,50,39
32,4,24,9,5,3,5,5,2,1,1,10,39
24,4,22,10,3,3,1,5,2,1,1,60,39
51,1,31,9,1,4,2,5,1,1,1,40,39
67,9,20,6,5,8,2,3,1,1,1,35,39
28,4,3,7,4,8,5,5,1,1,1,35,39
32,5,34,10,3,4,1,5,2,1,1,55,39
77,4,8,15,3,4,1,5,2,1,1,40,39
47,4,16,9,1,1,5,5,1,1,1,20,39
26,4,11,9,5,6,2,5,2,1,1,40,39
20,4,14,10,5,6,4,5,2,1,1,20,39
57,7,18,10,3,10,1,3,2,1,1,35,39
40,4,13,16,3,10,1,5,2,1,1,45,39
50,4,16,14,3,12,1,5,2,1,1,40,39
19,4,31,4,3,6,4,5,2,1,1,45,26
54,1,33,8,3,1,1,5,2,1,1,40,39
51,2,19,10,3,11,1,5,2,1,1,40,39
51,2,38,13,3,1,1,5,2,1,1,50,39
38,7,18,10,3,11,1,5,2,8,1,40,39
68,9,4,13,3,8,1,5,2,1,1,25,39
17,4,17,8,5,12,4,5,1,1,1,20,39
32,4,39,13,5,4,2,5,2,1,1,40,39
29,4,53,10,3,3,1,5,2,1,1,45,39
42,4,29,10,1,12,5,5,2,1,1,40,39
40,4,23,9,1,4,5,5,1,1,1,40,39
27,4,29,10,3,3,1,5,2,1,1,40,39
22,7,20,13,5,10,4,5,1,1,1,20,39
58,4,19,7,7,8,2,5,1,1,1,40,39
61,4,9,13,3,12,1,5,2,1,1,45,39
42,4,20,13,3,3,6,3,1,1,1,35,39
49,4,13,14,4,11,2,2,2,1,1,40,19
41,5,12,13,3,4,1,5,2,1,1,40,42
43,4,9,9,1,7,2,3,1,1,1,40,39
46,4,22,13,1,12,5,5,2,1,1,40,39
28,4,13,9,3,14,1,5,2,1,1,45,39
39,6,27,10,3,12,1,5,2,8,1,50,39
50,2,19,10,3,3,1,5,2,8,1,40,39
57,4,19,10,4,1,2,5,2,1,1,40,39
47,4,18,9,3,8,6,5,1,1,1,38,39
79,6,10,9,3,5,1,5,2,1,1,40,39
40,4,14,9,3,9,6,5,1,1,1,45,39
35,1,11,13,3,10,1,2,2,1,1,40,40
35,2,66,13,3,4,1,5,2,1,2,80,39
30,4,11,13,3,8,1,5,2,1,1,60,39
26,4,15,6,5,5,2,3,2,1,1,40,39
49,4,4,9,5,14,5,3,1,2,1,40,39
48,4,14,9,3,3,1,5,2,1,1,40,39
22,4,20,10,5,8,2,5,2,1,1,45,39
22,4,11,7,5,8,4,5,1,1,1,30,39
50,4,13,6,6,1,2,3,1,1,1,47,23
47,6,21,9,3,5,1,5,2,1,1,60,39
36,4,27,9,3,14,1,5,2,1,1,50,39
44,4,17,12,3,3,1,5,2,1,1,40,39
73,4,22,5,7,8,5,5,1,1,1,9,39
24,9,31,9,5,8,2,2,1,1,1,45,42
34,4,30,13,3,10,1,5,2,1,1,40,39
37,4,15,10,3,3,1,2,2,1,1,40,17
28,9,13,8,3,8,6,5,1,1,1,20,11
46,4,20,10,3,1,6,5,1,1,1,40,39
20,9,35,10,5,8,4,5,1,1,1,35,39
29,4,42,3,3,5,1,5,2,1,1,40,26
24,4,20,11,3,3,1,5,2,1,1,40,39
29,7,24,10,5,10,2,5,2,1,1,35,39
18,4,3,8,5,1,4,5,1,1,1,20,39
41,4,12,13,1,4,5,3,1,1,1,90,39
59,4,11,9,3,3,1,5,2,1,1,40,39
27,4,49,3,5,5,5,5,2,1,1,50,39
50,4,15,12,3,3,1,5,2,1,1,45,39
25,4,24,2,5,7,2,5,2,1,1,24,26
42,4,15,13,1,4,5,5,1,1,1,45,39
36,4,22,10,3,3,1,5,2,1,1,40,24
62,4,8,10,3,1,1,5,2,1,1,60,39
71,4,21,11,5,1,2,5,1,1,1,40,39
38,4,68,13,1,4,2,5,2,1,1,55,39
44,4,22,9,4,1,5,3,1,1,1,40,39
19,9,21,6,5,8,4,5,2,1,1,30,39
49,6,17,10,3,5,1,5,2,1,1,60,39
60,5,21,13,3,10,1,5,2,8,1,40,39
28,6,41,9,3,4,1,5,2,1,1,40,31
26,4,16,13,5,12,2,5,1,1,1,55,39
18,4,10,7,5,6,4,5,2,1,1,12,39
43,4,18,11,3,3,1,5,2,1,1,50,39
65,2,15,8,7,4,2,5,2,3,1,44,39
23,4,11,6,5,3,4,5,2,1,1,44,39
21,4,16,10,5,8,4,5,1,1,1,35,39
20,6,30,9,5,5,4,5,2,1,1,40,39
19,4,15,10,5,12,4,2,1,1,1,18,30
77,4,12,9,7,1,2,5,1,1,1,32,39
32,4,2,11,3,13,1,5,2,1,1,40,39
37,2,32,10,3,14,1,5,2,1,1,30,39
29,6,3,9,3,14,1,5,2,1,1,45,39
59,4,8,16,3,10,1,5,2,1,3,45,39
22,4,29,10,5,3,4,5,2,1,1,40,39
30,9,10,13,3,8,6,5,1,1,1,20,39
31,4,14,9,3,3,1,5,2,1,1,48,39
59,6,19,9,3,12,1,5,2,1,1,60,39
29,1,18,10,5,8,2,5,1,1,1,40,39
56,4,26,9,3,3,1,5,2,1,1,50,39
19,4,23,10,5,1,4,5,1,1,1,20,39
37,4,4,9,3,5,1,5,2,1,1,40,39
58,7,27,14,3,4,1,5,2,1,1,40,39
41,4,10,14,3,4,1,5,2,1,1,40,39
29,4,13,9,5,12,5,5,2,1,1,38,39
38,6,5,9,3,4,1,5,2,1,1,50,39
36,4,12,14,3,10,1,5,2,1,2,50,39
19,4,28,10,5,3,4,5,2,1,1,40,39
46,4,19,9,3,4,6,5,1,1,1,28,39
42,4,18,14,3,10,6,5,1,1,1,45,39
29,4,9,10,5,12,2,5,1,1,1,40,39
42,4,5,13,3,10,1,5,2,8,1,40,39
29,4,21,12,3,1,1,5,2,1,1,40,39
47,4,36,14,1,10,5,5,1,1,1,40,39
37,4,11,7,3,3,1,5,2,1,1,40,39
39,4,26,9,3,5,1,5,2,1,1,45,39
46,4,16,13,1,12,5,3,1,1,1,35,39
28,4,10,12,3,14,1,5,2,1,1,40,39
36,4,10,10,3,5,1,5,2,1,1,56,39
39,4,9,9,1,1,4,5,1,1,1,40,39
44,4,19,10,3,10,1,5,2,1,1,40,39
70,9,14,9,7,8,2,5,1,3,1,12,39
60,7,31,9,3,8,1,5,2,1,1,40,39
35,4,16,13,5,4,2,5,1,1,1,50,39
59,4,20,13,3,3,1,3,2,1,1,48,39
21,4,11,10,5,12,4,5,1,1,1,60,39
22,4,11,12,5,10,4,5,1,1,1,16,39
31,4,35,10,3,4,1,5,2,9,1,50,39
40,4,10,13,3,4,1,5,2,1,2,50,39
33,4,29,9,3,12,1,5,2,1,1,45,39
41,2,19,14,3,10,1,5,2,1,1,60,39
31,6,21,12,3,8,6,5,1,1,1,35,39
62,4,34,11,1,8,2,5,2,1,1,40,39
43,4,21,9,3,10,6,5,1,1,1,35,39
28,2,21,13,5,10,2,3,1,1,1,60,39
43,4,18,6,3,7,1,3,2,1,2,40,39
55,6,32,14,3,12,1,5,2,4,1,55,39
42,4,19,9,6,8,5,5,1,1,1,25,39
23,4,17,13,5,10,2,5,1,1,1,40,39
55,1,32,10,3,1,1,5,2,1,1,40,39
44,5,12,13,3,4,1,5,2,10,1,45,39
19,4,29,7,5,12,4,4,1,1,1,32,27
23,4,11,9,5,7,4,5,2,1,1,40,39
41,4,15,9,1,3,5,5,1,1,1,50,39
63,9,30,9,3,8,1,5,2,1,1,20,39
51,4,13,9,6,6,5,5,1,1,1,40,39
49,4,6,9,1,14,2,5,2,1,1,90,39
29,7,21,14,5,10,5,2,1,1,1,20,36
25,4,46,10,5,10,2,5,2,9,1,40,39
44,6,28,15,3,10,1,5,2,10,1,50,39
17,4,23,7,5,6,4,5,2,1,1,30,39
42,5,12,14,3,4,1,5,2,1,1,40,39
21,4,36,7,5,13,4,5,1,1,1,35,39
26,4,1,10,5,14,2,5,2,1,1,40,39
24,4,16,10,5,10,2,5,2,1,1,40,39
30,4,20,13,3,4,1,5,2,1,1,42,39
58,9,35,13,7,8,5,5,1,10,1,50,39
19,4,57,9,5,6,4,5,2,1,1,28,39
65,7,2,4,7,8,3,5,1,1,1,24,39
52,6,10,10,3,13,1,5,2,1,1,60,39
17,4,39,6,5,6,4,5,2,1,1,20,39
27,4,8,9,5,8,4,5,2,1,1,22,39
53,4,34,15,5,10,2,5,1,1,1,40,39
24,4,14,13,5,12,2,5,1,1,1,40,39
37,4,7,10,3,3,1,5,2,1,1,40,39
34,4,14,11,3,1,6,5,1,1,1,18,39
40,2,29,12,1,4,2,5,2,9,1,50,39
49,2,9,9,3,3,1,5,2,1,1,40,39
86,4,14,14,5,1,2,5,1,1,1,40,39
49,4,30,11,3,10,6,5,1,9,1,60,39
43,6,9,7,3,6,1,5,2,1,1,60,39
47,4,21,10,4,4,5,5,1,1,1,35,33
32,4,17,9,3,14,1,5,2,1,1,50,39
30,6,7,11,3,5,1,5,2,1,1,60,39
25,2,18,9,5,3,4,5,2,1,1,40,39
42,4,3,13,3,12,1,5,2,1,1,40,39
60,4,11,10,3,3,1,5,2,1,1,65,39
46,4,26,10,3,3,1,5,2,5,1,38,39
39,2,19,10,3,11,1,5,2,1,1,40,39
28,4,14,12,3,13,1,5,2,1,2,70,39
26,4,22,6,5,3,2,5,2,1,1,55,33
27,4,11,10,5,1,4,5,1,1,1,40,39
59,4,17,10,1,10,5,5,2,1,1,40,39
64,7,10,9,3,5,1,5,2,1,1,40,39
90,6,8,9,5,4,2,5,2,3,1,12,39
51,4,20,10,1,12,2,5,1,1,1,45,39
36,4,10,9,3,14,1,5,2,1,3,40,39
39,4,13,4,4,7,5,4,1,1,1,40,6
30,9,36,9,5,8,4,5,2,1,1,25,39
47,6,23,14,3,10,1,5,2,1,1,40,39
32,4,5,14,3,4,1,5,2,1,1,60,39
24,4,45,12,3,1,6,5,1,1,1,40,39
23,4,29,9,5,12,4,5,2,1,1,30,39
62,4,21,9,3,8,1,5,2,1,1,20,39
48,9,19,10,3,8,6,5,1,1,1,20,39
62,9,22,8,1,8,2,5,2,1,1,40,2
35,6,23,13,6,3,2,5,2,1,1,65,39
27,4,9,13,5,10,4,2,2,1,1,40,39
49,4,19,10,1,7,2,5,1,1,1,35,39
18,4,7,6,5,12,2,5,2,1,1,20,39
19,4,8,10,5,8,4,5,1,1,1,30,39
63,5,9,12,3,12,1,5,2,1,1,40,39
54,4,11,9,3,8,6,3,1,1,1,40,39
24,4,23,10,3,10,6,5,1,1,1,40,39
61,4,14,6,3,14,1,5,2,1,1,50,39
50,5,16,9,3,12,1,5,2,1,1,48,39
36,4,6,13,3,12,1,5,2,1,1,40,39
21,4,11,10,5,1,4,5,2,1,1,50,39
38,5,47,15,3,10,1,5,2,10,1,50,39
30,4,34,10,3,4,3,5,2,1,1,40,39
22,4,38,9,5,3,4,5,2,3,1,40,39
33,4,19,10,1,1,2,2,1,1,1,52,39
39,2,23,9,3,7,1,5,2,1,1,38,39
42,4,10,9,3,3,1,5,2,1,1,50,39
47,9,30,9,3,8,1,5,2,1,1,40,39
42,2,4,13,1,14,2,5,2,1,1,33,39
29,4,19,13,3,4,1,5,2,1,1,40,39
35,4,34,13,5,12,2,5,2,1,1,55,39
23,4,21,10,5,8,4,5,1,1,1,30,39
28,4,7,10,3,3,1,1,2,1,1,60,39
34,4,11,9,1,1,4,5,1,1,1,40,39
40,4,5,10,5,1,2,3,1,1,1,40,39
67,6,36,9,7,8,2,5,1,1,1,30,39
49,4,33,9,3,8,1,5,2,1,1,40,39
34,4,20,9,5,1,2,5,1,1,1,40,39
60,9,12,13,3,8,1,5,2,1,1,40,39
26,4,33,13,5,4,4,5,2,3,1,35,39
25,4,20,9,5,7,4,5,2,1,1,40,39
40,4,34,10,1,4,5,5,1,2,1,30,39
56,6,11,9,3,5,1,5,2,1,1,40,39
35,5,11,12,3,12,1,5,2,1,2,45,39
54,4,80,9,3,3,1,5,2,1,3,40,39
